SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2017228N14314,2017,60,,,HARVEY,2017-08-22 06:00:00,DS,18.6,-87.8,25,1009,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,18.6000,-87.8000, ,WV,25,1009,-3, , , , , , , , , , , , ,1012,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,302
2017228N14314,2017,60,,,HARVEY,2017-08-22 09:00:00,DS,18.9996,-88.3376, , , ,main,0,0,P_____________, ,AL092017,18.9996,-88.3376, ,WV,25,1009,-3, , , , , , , , , , , , ,1012,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,310
2017228N14314,2017,60,,,HARVEY,2017-08-22 12:00:00,DS,19.4,-88.8,25,1010,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,19.4000,-88.8000, ,WV,25,1010,-3, , , , , , , , , , , , ,1013,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,11,310
2017228N14314,2017,60,,,HARVEY,2017-08-22 15:00:00,DS,19.7223,-89.2503, , , ,main,0,0,P_____________, ,AL092017,19.7223,-89.2503, ,WV,25,1010,-3, , , , , , , , , , , , ,1013,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,305
2017228N14314,2017,60,,,HARVEY,2017-08-22 18:00:00,DS,20.0,-89.7,25,1010,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,20.0000,-89.7000, ,LO,25,1010,-3, , , , , , , , , , , , ,1013,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,10,301
2017228N14314,2017,60,,,HARVEY,2017-08-22 21:00:00,DS,20.265,-90.2001, , , ,main,0,0,P_____________, ,AL092017,20.2650,-90.2001, ,LO,25,1009,-3, , , , , , , , , , , , ,1012,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,298
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 00:00:00,DS,20.5,-90.7,25,1009,hurdat_atl,main,20,20,O_____________,hurdat_atl,AL092017,20.5000,-90.7000, ,LO,25,1009,-3, , , , , , , , , , , , ,1011,120,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,10,296
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 03:00:00,DS,20.6999,-91.1727, , , ,main,76,76,P_____________, ,AL092017,20.6999,-91.1727, ,LO,25,1008,-3, , , , , , , , , , , , ,1011,130,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,295
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 06:00:00,DS,20.9,-91.6,25,1008,hurdat_atl,main,122,122,O_____________,hurdat_atl,AL092017,20.9000,-91.6000, ,LO,25,1008,-3, , , , , , , , , , , , ,1012,140,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35, , , , , , , , , ,9,301
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 09:00:00,DS,21.165,-92.0098, , , ,main,171,171,P_____________, ,AL092017,21.1650,-92.0098, ,LO,27,1007,-3, , , , , , , , , , , , ,1011,145,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,307
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 12:00:00,TS,21.4,-92.3,30,1006,hurdat_atl,main,208,208,O_____________,hurdat_atl,AL092017,21.4000,-92.3000, ,TD,30,1006,-1, , , , , , , , , , , , ,1011,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,5,314
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 15:00:00,TS,21.5074,-92.3952, , , ,main,221,221,P_____________, ,AL092017,21.5074,-92.3952, ,TD,32,1005,-1, , , , , , , , , , , , ,1011,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,333
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 18:00:00,TS,21.6,-92.4,35,1005,hurdat_atl,main,224,224,O_____________,hurdat_atl,AL092017,21.6000,-92.4000, ,TS,35,1005,0,60, , , , , , , , , , , ,1011,150,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,3,348
2017228N14314,2017,60,,GM,HARVEY,2017-08-23 21:00:00,TS,21.755,-92.45, , , ,main,240,240,P_____________, ,AL092017,21.7550,-92.4500, ,TS,37,1004,0,65, , , , , , , , , , , ,1010,150,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,347
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 00:00:00,TS,22.0,-92.5,40,1003,hurdat_atl,main,248,248,O_____________,hurdat_atl,AL092017,22.0000,-92.5000, ,TS,40,1003,0,70, , , , , , , , , , , ,1009,150,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,6,353
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 03:00:00,TS,22.3624,-92.5203, , , ,main,269,269,P_____________, ,AL092017,22.3624,-92.5203, ,TS,45,1000,0,75, , , , , , , , , , , ,1009,150,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,354
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 06:00:00,TS,22.8,-92.6,50,997,hurdat_atl,main,303,303,O_____________,hurdat_atl,AL092017,22.8000,-92.6000, ,TS,50,997,0,80, , ,50,30, , , , , , , ,1009,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,9,343
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 09:00:00,TS,23.2576,-92.8198, , , ,main,355,355,P_____________, ,AL092017,23.2576,-92.8198, ,TS,55,991,0,80, , ,50,30, , , , , , , ,1008,165,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,333
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 12:00:00,TS,23.7,-93.1,60,986,hurdat_atl,main,408,408,O_____________,hurdat_atl,AL092017,23.7000,-93.1000, ,TS,60,986,0,80,30,20,50,30,10, ,20, , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12, , , ,60,9,330
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 15:00:00,TS,24.0723,-93.3278, , , ,main,427,386,P_____________, ,AL092017,24.0723,-93.3278, ,TS,65,982,1,80,35,25,55,30,15, ,25,10, , , ,1008,180,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,75,8,327
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 18:00:00,TS,24.4,-93.6,70,978,hurdat_atl,main,386,337,O_____________,hurdat_atl,AL092017,24.4000,-93.6000, ,HU,70,978,1,80,40,30,60,30,20,20,30,20, , , ,1008,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,90,30,30,90,9,317
2017228N14314,2017,60,,GM,HARVEY,2017-08-24 21:00:00,TS,24.7076,-93.985, , , ,main,337,289,P_____________, ,AL092017,24.7076,-93.9850, ,HU,75,975,1,85,45,35,60,30,20,20,30,20, , , ,1008,185,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,52,52,82,9,310
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 00:00:00,TS,25.0,-94.4,80,973,hurdat_atl,main,289,252,O_____________,hurdat_atl,AL092017,25.0000,-94.4000, ,HU,80,973,1,90,50,40,60,30,20,20,30,20,10,10,10,1008,190,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,120,75,75,75,9,310
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 03:00:00,TS,25.2924,-94.7578, , , ,main,243,204,P_____________, ,AL092017,25.2924,-94.7578, ,HU,85,969,2,105,50,40,75,30,25,20,30,20,15,10,15,1008,190,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,75,67,82,9,313
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 06:00:00,TS,25.6,-95.1,90,966,hurdat_atl,main,204,170,O_____________,hurdat_atl,AL092017,25.6000,-95.1000, ,HU,90,966,2,120,50,40,90,30,30,20,30,20,20,10,20,1008,190,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,90,75,60,90,9,315
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 09:00:00,TS,25.935,-95.4651, , , ,main,160,133,P_____________, ,AL092017,25.9350,-95.4651, ,HU,92,957,2,120,70,60,95,40,35,30,30,25,20,10,20,1007,200,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,82,67,105,9,318
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 12:00:00,TS,26.3,-95.8,95,949,hurdat_atl,main,133,123,O_____________,hurdat_atl,AL092017,26.3000,-95.8000, ,HU,95,949,2,120,90,80,100,50,40,40,30,30,20,10,20,1007,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115, , , , ,12,120,90,75,120,9,325
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 15:00:00,TS,26.6999,-96.0652, , , ,main,126,108,P_____________, ,AL092017,26.6999,-96.0652, ,HU,100,946,3,120,90,80,100,50,40,40,35,30,22,15,22,1007,195,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,105,82,120,9,331
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 18:00:00,TS,27.1,-96.3,105,943,hurdat_atl,main,108,67,O_____________,hurdat_atl,AL092017,27.1000,-96.3000, ,HU,105,943,3,120,90,80,100,50,40,40,40,30,25,20,25,1008,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,150,120,90,120,9,330
2017228N14314,2017,60,,GM,HARVEY,2017-08-25 21:00:00,TS,27.4875,-96.5806, , , ,main,67,34,P_____________, ,AL092017,27.4875,-96.5806, ,HU,110,942,3,120,90,80,85,55,40,40,40,32,25,20,25,1008,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,150,90,90,8,328
2017228N14314,2017,60,,GM,HARVEY,2017-08-26 00:00:00,TS,27.8,-96.8,115,941,hurdat_atl,main,34,11,O_____________,hurdat_atl,AL092017,27.8000,-96.8000, ,HU,115,941,4,120,90,80,70,60,40,40,40,35,25,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,210,180,90,60,6,331
2017228N14314,2017,60,,GM,HARVEY,2017-08-26 03:00:00,TS,28.0,-96.9,115,937,hurdat_atl,main,11,0,V_____________,hurdat_atl,AL092017,28.0000,-96.9000,L,HU,115,937,4,120,90,80,70,60,40,40,40,35,25,20,25,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,210,180,90, ,5,326
2017228N14314,2017,60,,GM,HARVEY,2017-08-26 06:00:00,TS,28.2,-97.1,105,948,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,28.2000,-97.1000,L,HU,105,948,3,120,100,70,70,50,50,30,40,30,25,20,25,1010,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,210,180,90, ,5,328
2017228N14314,2017,60,,,HARVEY,2017-08-26 09:00:00,TS,28.4534,-97.2205, , , ,main,0,0,P_____________, ,AL092017,28.4534,-97.2205, ,HU,85,963,2,120,100,70,70,50,50,30,40,27,22,17,22,1010,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,180,180, , ,5,340
2017228N14314,2017,60,,,HARVEY,2017-08-26 12:00:00,TS,28.7,-97.3,65,978,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,28.7000,-97.3000, ,HU,65,978,1,120,100,70,70,50,50,30,40,25,20,15,20,1010,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,150,180, , ,5,337
2017228N14314,2017,60,,,HARVEY,2017-08-26 15:00:00,TS,28.8725,-97.4225, , , ,main,0,0,P_____________, ,AL092017,28.8725,-97.4225, ,HU,57,984,0,97,100,50,60,45,45,25,35, , , , ,1010,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,150, , ,3,330
2017228N14314,2017,60,,,HARVEY,2017-08-26 18:00:00,TS,29.0,-97.5,50,991,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,29.0000,-97.5000, ,TS,50,991,0,75,100,30,50,40,40,20,30, , , , ,1010,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,150,120, , ,2,354
2017228N14314,2017,60,,,HARVEY,2017-08-26 21:00:00,TS,29.115,-97.4501, , , ,main,0,0,P_____________, ,AL092017,29.1150,-97.4501, ,TS,47,993,0,62,100,30,50, , , , , , , , ,1009,180,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,150,135, , ,2,25
2017228N14314,2017,60,,,HARVEY,2017-08-27 00:00:00,TS,29.2,-97.4,45,995,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,29.2000,-97.4000, ,TS,45,995,0,50,100,30,50, , , , , , , , ,1008,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,150,150, , ,2,349
2017228N14314,2017,60,,,HARVEY,2017-08-27 03:00:00,TS,29.28,-97.4999, , , ,main,0,0,P_____________, ,AL092017,29.2800,-97.4999, ,TS,42,996,0,50,100,30,50, , , , , , , , ,1009,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,300
2017228N14314,2017,60,,,HARVEY,2017-08-27 06:00:00,TS,29.3,-97.6,40,998,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,29.3000,-97.6000, ,TS,40,998,0,50,100,30,50, , , , , , , , ,1010,180,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,1,232
2017228N14314,2017,60,,,HARVEY,2017-08-27 09:00:00,TS,29.215,-97.5875, , , ,main,0,0,P_____________, ,AL092017,29.2150,-97.5875, ,TS,37,998,0,100,80, ,40, , , , , , , , ,1010,180,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,155
2017228N14314,2017,60,,,HARVEY,2017-08-27 12:00:00,TS,29.1,-97.5,35,998,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,29.1000,-97.5000, ,TS,35,998,0,150,60, ,30, , , , , , , , ,1010,180,100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,3,131
2017228N14314,2017,60,,,HARVEY,2017-08-27 15:00:00,TS,29.05,-97.3726, , , ,main,0,0,P_____________, ,AL092017,29.0500,-97.3726, ,TS,35,998,0,135,60, ,45, , , , , , , , ,1010,180,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,111
2017228N14314,2017,60,,,HARVEY,2017-08-27 18:00:00,TS,29.0,-97.2,35,998,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,29.0000,-97.2000, ,TS,35,998,0,120,60,30,60, , , , , , , , ,1010,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,4,114
2017228N14314,2017,60,,,HARVEY,2017-08-27 21:00:00,TS,28.9075,-97.0, , , ,main,0,0,P_____________, ,AL092017,28.9075,-97.0000, ,TS,35,997,0,120,60,30,60, , , , , , , , ,1010,195,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,120
2017228N14314,2017,60,,,HARVEY,2017-08-28 00:00:00,TS,28.8,-96.8,35,997,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,28.8000,-96.8000, ,TS,35,997,0,120,60,30,60, , , , , , , , ,1010,210,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,4,124
2017228N14314,2017,60,,GM,HARVEY,2017-08-28 03:00:00,TS,28.6925,-96.6425, , , ,main,0,0,P_____________, ,AL092017,28.6925,-96.6425, ,TS,37,997,0,135,105,30,60, , , , , , , , ,1009,195,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,127
2017228N14314,2017,60,,GM,HARVEY,2017-08-28 06:00:00,TS,28.6,-96.5,40,997,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL092017,28.6000,-96.5000, ,TS,40,997,0,150,150,30,60, , , , , , , , ,1008,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,3,120
